plane u v itype x0 y0 irot nvertices vx_0 vy_0 vx_1 vy_1 vx_2 vy_2 vx_3 vy_3 vx_4 vy_4 vx_5 vy_5 vx_6 vy_6 icassette_0 icassette_1 trigRate trigLinks dataRate_ld dataLinks_ld dataRate_hd dataLinks_hd
21 7 0 FM 1172.10000 0.00000 0 6 1172.10000 -96.70000 1255.80000 -48.30000 1255.80000 48.30000 1172.10000 96.70000 1088.40000 48.30000 1088.40000 -48.30000 1172.10000 -96.70000 0 0 0.91200 2.00000 0.45700 1.00000 0.43300 1.00000
21 8 0 FO 1339.50000 0.00000 0 6 1339.50000 -96.70000 1423.20000 -48.30000 1423.20000 48.30000 1339.50000 96.70000 1255.80000 48.30000 1255.80000 -48.30000 1339.50000 -96.70000 0 0 0.83900 2.00000 0.40700 1.00000 0.39400 1.00000
21 9 0 bOe 1507.00000 0.00000 0 5 1507.00000 -96.70000 1590.70000 48.30000 1507.00000 96.70000 1423.20000 48.30000 1423.20000 -48.30000 1507.00000 -96.70000 0.00000 0.00000 0 0 0.65200 1.00000 0.33800 1.00000 0.33800 1.00000
21 3 1 FI 418.60000 145.00000 0 6 418.60000 48.30000 502.30000 96.70000 502.30000 193.30000 418.60000 241.70000 334.90000 193.30000 334.90000 96.70000 418.60000 48.30000 0 0 3.05200 4.00000 2.23100 2.00000 2.36700 2.00000
21 4 1 FI 586.00000 145.00000 0 6 586.00000 48.30000 669.80000 96.70000 669.80000 193.30000 586.00000 241.70000 502.30000 193.30000 502.30000 96.70000 586.00000 48.30000 0 0 1.93300 2.00000 1.52800 2.00000 1.53700 2.00000
21 5 1 FI 753.50000 145.00000 0 6 753.50000 48.30000 837.20000 96.70000 837.20000 193.30000 753.50000 241.70000 669.80000 193.30000 669.80000 96.70000 753.50000 48.30000 0 0 1.37900 2.00000 1.22800 1.00000 1.10300 1.00000
21 6 1 FM 920.90000 145.00000 0 6 920.90000 48.30000 1004.60000 96.70000 1004.60000 193.30000 920.90000 241.70000 837.20000 193.30000 837.20000 96.70000 920.90000 48.30000 0 0 1.12100 2.00000 0.62600 1.00000 0.56600 1.00000
21 7 1 FM 1088.40000 145.00000 0 6 1088.40000 48.30000 1172.10000 96.70000 1172.10000 193.30000 1088.40000 241.70000 1004.60000 193.30000 1004.60000 96.70000 1088.40000 48.30000 0 0 0.96200 2.00000 0.49300 1.00000 0.46100 1.00000
21 8 1 FO 1255.80000 145.00000 0 6 1255.80000 48.30000 1339.50000 96.70000 1339.50000 193.30000 1255.80000 241.70000 1172.10000 193.30000 1172.10000 96.70000 1255.80000 48.30000 0 0 0.86900 2.00000 0.42500 1.00000 0.40800 1.00000
21 9 1 FO 1423.20000 145.00000 0 6 1423.20000 48.30000 1507.00000 96.70000 1507.00000 193.30000 1423.20000 241.70000 1339.50000 193.30000 1339.50000 96.70000 1423.20000 48.30000 0 0 0.79600 2.00000 0.39700 1.00000 0.38700 1.00000
21 3 2 FI 334.90000 290.00000 1 6 334.90000 193.30000 418.60000 241.70000 418.60000 338.40000 334.90000 386.70000 251.20000 338.40000 251.20000 241.70000 334.90000 193.30000 0 0 3.05600 4.00000 2.23800 2.00000 2.38400 2.00000
21 4 2 FI 502.30000 290.00000 1 6 502.30000 193.30000 586.00000 241.70000 586.00000 338.40000 502.30000 386.70000 418.60000 338.40000 418.60000 241.70000 502.30000 193.30000 0 0 2.06400 3.00000 1.59200 2.00000 1.60200 2.00000
21 5 2 FI 669.80000 290.00000 0 6 669.80000 193.30000 753.50000 241.70000 753.50000 338.40000 669.80000 386.70000 586.00000 338.40000 586.00000 241.70000 669.80000 193.30000 0 0 1.47200 2.00000 1.20000 1.00000 1.21900 1.00000
21 6 2 FMI 837.20000 290.00000 0 6 837.20000 193.30000 920.90000 241.70000 920.90000 338.40000 837.20000 386.70000 753.50000 338.40000 753.50000 241.70000 837.20000 193.30000 0 0 1.18600 2.00000 0.68900 1.00000 0.61700 1.00000
21 7 2 FM 1004.60000 290.00000 0 6 1004.60000 193.30000 1088.40000 241.70000 1088.40000 338.40000 1004.60000 386.70000 920.90000 338.40000 920.90000 241.70000 1004.60000 193.30000 0 0 0.99700 2.00000 0.52400 1.00000 0.48500 1.00000
21 8 2 FM 1172.10000 290.00000 0 6 1172.10000 193.30000 1255.80000 241.70000 1255.80000 338.40000 1172.10000 386.70000 1088.40000 338.40000 1088.40000 241.70000 1172.10000 193.30000 0 0 0.89800 2.00000 0.44500 1.00000 0.42200 1.00000
21 9 2 FO 1339.50000 290.00000 0 6 1339.50000 193.30000 1423.20000 241.70000 1423.20000 338.40000 1339.50000 386.70000 1255.80000 338.40000 1255.80000 241.70000 1339.50000 193.30000 0 0 0.82800 2.00000 0.40300 1.00000 0.39100 1.00000
21 4 3 FI 418.60000 435.00000 1 6 418.60000 338.40000 502.30000 386.70000 502.30000 483.40000 418.60000 531.70000 334.90000 483.40000 334.90000 386.70000 418.60000 338.40000 0 0 1.93200 2.00000 1.52900 2.00000 1.54100 2.00000
21 5 3 FI 586.00000 435.00000 1 6 586.00000 338.40000 669.80000 386.70000 669.80000 483.40000 586.00000 531.70000 502.30000 483.40000 502.30000 386.70000 586.00000 338.40000 0 0 1.49600 2.00000 1.18600 1.00000 1.20400 1.00000
21 6 3 FMI 753.50000 435.00000 1 6 753.50000 338.40000 837.20000 386.70000 837.20000 483.40000 753.50000 531.70000 669.80000 483.40000 669.80000 386.70000 753.50000 338.40000 0 0 1.19800 2.00000 0.70300 1.00000 0.62900 1.00000
21 7 3 FM 920.90000 435.00000 0 6 920.90000 338.40000 1004.60000 386.70000 1004.60000 483.40000 920.90000 531.70000 837.20000 483.40000 837.20000 386.70000 920.90000 338.40000 0 0 1.04000 2.00000 0.53900 1.00000 0.49700 1.00000
21 8 3 FM 1088.40000 435.00000 0 6 1088.40000 338.40000 1172.10000 386.70000 1172.10000 483.40000 1088.40000 531.70000 1004.60000 483.40000 1004.60000 386.70000 1088.40000 338.40000 0 0 0.90800 2.00000 0.45700 1.00000 0.43200 1.00000
21 9 3 FO 1255.80000 435.00000 0 6 1255.80000 338.40000 1339.50000 386.70000 1339.50000 483.40000 1255.80000 531.70000 1172.10000 483.40000 1172.10000 386.70000 1255.80000 338.40000 0 0 0.84200 2.00000 0.40600 1.00000 0.39400 1.00000
21 10 3 FOe 1423.20000 435.00000 0 6 1423.20000 338.40000 1507.00000 386.70000 1507.00000 483.40000 1423.20000 531.70000 1339.50000 483.40000 1339.50000 386.70000 1423.20000 338.40000 0 0 0.77800 2.00000 0.39200 1.00000 0.38300 1.00000
21 5 4 FI 502.30000 580.00000 1 6 502.30000 483.40000 586.00000 531.70000 586.00000 628.40000 502.30000 676.70000 418.60000 628.40000 418.60000 531.70000 502.30000 483.40000 0 0 1.38700 2.00000 1.22300 1.00000 1.09900 1.00000
21 6 4 FMI 669.80000 580.00000 1 6 669.80000 483.40000 753.50000 531.70000 753.50000 628.40000 669.80000 676.70000 586.00000 628.40000 586.00000 531.70000 669.80000 483.40000 0 0 1.17900 2.00000 0.68400 1.00000 0.61300 1.00000
21 7 4 FM 837.20000 580.00000 1 6 837.20000 483.40000 920.90000 531.70000 920.90000 628.40000 837.20000 676.70000 753.50000 628.40000 753.50000 531.70000 837.20000 483.40000 0 0 1.03200 2.00000 0.53400 1.00000 0.49300 1.00000
21 8 4 FM 1004.60000 580.00000 1 6 1004.60000 483.40000 1088.40000 531.70000 1088.40000 628.40000 1004.60000 676.70000 920.90000 628.40000 920.90000 531.70000 1004.60000 483.40000 0 0 0.91800 2.00000 0.46000 1.00000 0.43500 1.00000
21 9 4 FO 1172.10000 580.00000 0 6 1172.10000 483.40000 1255.80000 531.70000 1255.80000 628.40000 1172.10000 676.70000 1088.40000 628.40000 1088.40000 531.70000 1172.10000 483.40000 0 0 0.84900 2.00000 0.41300 1.00000 0.39800 1.00000
21 10 4 FOe 1339.50000 580.00000 0 6 1339.50000 483.40000 1423.20000 531.70000 1423.20000 628.40000 1339.50000 676.70000 1255.80000 628.40000 1255.80000 531.70000 1339.50000 483.40000 0 0 0.94100 2.00000 0.44100 1.00000 0.44100 1.00000
21 6 5 FM 586.00000 725.00000 1 6 586.00000 628.40000 669.80000 676.70000 669.80000 773.40000 586.00000 821.70000 502.30000 773.40000 502.30000 676.70000 586.00000 628.40000 0 0 1.12700 2.00000 0.63500 1.00000 0.57300 1.00000
21 7 5 FM 753.50000 725.00000 1 6 753.50000 628.40000 837.20000 676.70000 837.20000 773.40000 753.50000 821.70000 669.80000 773.40000 669.80000 676.70000 753.50000 628.40000 0 0 1.00400 2.00000 0.52200 1.00000 0.48400 1.00000
21 8 5 FM 920.90000 725.00000 1 6 920.90000 628.40000 1004.60000 676.70000 1004.60000 773.40000 920.90000 821.70000 837.20000 773.40000 837.20000 676.70000 920.90000 628.40000 0 0 0.91300 2.00000 0.45400 1.00000 0.43000 1.00000
21 9 5 FO 1088.40000 725.00000 1 6 1088.40000 628.40000 1172.10000 676.70000 1172.10000 773.40000 1088.40000 821.70000 1004.60000 773.40000 1004.60000 676.70000 1088.40000 628.40000 0 0 0.85300 2.00000 0.41000 1.00000 0.39600 1.00000
21 10 5 bOe 1255.80000 725.00000 1 5 1339.50000 676.70000 1255.80000 821.70000 1172.10000 773.40000 1172.10000 676.70000 1255.80000 628.40000 1339.50000 676.70000 0.00000 0.00000 0 0 0.67800 1.00000 0.34600 1.00000 0.34600 1.00000
21 7 6 FM 669.80000 870.00000 1 6 669.80000 773.40000 753.50000 821.70000 753.50000 918.40000 669.80000 966.70000 586.00000 918.40000 586.00000 821.70000 669.80000 773.40000 0 0 0.95200 2.00000 0.49100 1.00000 0.46000 1.00000
21 8 6 FM 837.20000 870.00000 1 6 837.20000 773.40000 920.90000 821.70000 920.90000 918.40000 837.20000 966.70000 753.50000 918.40000 753.50000 821.70000 837.20000 773.40000 0 0 0.89800 2.00000 0.44000 1.00000 0.41900 1.00000
21 9 6 FO 1004.60000 870.00000 1 6 1004.60000 773.40000 1088.40000 821.70000 1088.40000 918.40000 1004.60000 966.70000 920.90000 918.40000 920.90000 821.70000 1004.60000 773.40000 0 0 0.84000 2.00000 0.40800 1.00000 0.39400 1.00000
21 10 6 FOe 1172.10000 870.00000 1 6 1172.10000 773.40000 1255.80000 821.70000 1255.80000 918.40000 1172.10000 966.70000 1088.40000 918.40000 1088.40000 821.70000 1172.10000 773.40000 0 0 0.92700 2.00000 0.44000 1.00000 0.44000 1.00000
21 8 7 FO 753.50000 1015.10000 1 6 753.50000 918.40000 837.20000 966.70000 837.20000 1063.40000 753.50000 1111.70000 669.80000 1063.40000 669.80000 966.70000 753.50000 918.40000 0 0 0.85200 2.00000 0.42500 1.00000 0.40700 1.00000
21 9 7 FO 920.90000 1015.10000 1 6 920.90000 918.40000 1004.60000 966.70000 1004.60000 1063.40000 920.90000 1111.70000 837.20000 1063.40000 837.20000 966.70000 920.90000 918.40000 0 0 0.82000 2.00000 0.40200 1.00000 0.39100 1.00000
21 10 7 FOe 1088.40000 1015.10000 1 6 1088.40000 918.40000 1172.10000 966.70000 1172.10000 1063.40000 1088.40000 1111.70000 1004.60000 1063.40000 1004.60000 966.70000 1088.40000 918.40000 0 0 0.78500 2.00000 0.39100 1.00000 0.38300 1.00000
21 9 8 FO 837.20000 1160.10000 1 6 837.20000 1063.40000 920.90000 1111.70000 920.90000 1208.40000 837.20000 1256.70000 753.50000 1208.40000 753.50000 1111.70000 837.20000 1063.40000 0 0 0.93600 2.00000 0.44200 1.00000 0.44200 1.00000
21 2 0 gIe 334.90000 0.00000 3 6 334.90000 96.70000 310.30000 82.50000 310.30000 -82.50000 334.90000 -96.70000 418.60000 -48.30000 418.60000 48.30000 334.90000 96.70000 0 0 4.13400 5.00000 3.23300 3.00000 3.23300 3.00000
21 2 1 dIe 251.20000 145.00000 3 5 251.20000 241.70000 226.60000 227.50000 310.30000 82.50000 334.90000 96.70000 334.90000 193.30000 251.20000 241.70000 0.00000 0.00000 0 0 2.98000 4.00000 2.19100 2.00000 2.19100 2.00000
21 10 1 aOe 1590.70000 145.00000 0 4 1590.70000 48.30000 1590.70000 241.70000 1507.00000 193.30000 1507.00000 96.70000 1590.70000 48.30000 0.00000 0.00000 0.00000 0.00000 0 0 0.53800 1.00000 0.23200 1.00000 0.23200 1.00000
21 10 2 bOe 1507.00000 290.00000 1 5 1590.70000 241.70000 1507.00000 386.70000 1423.20000 338.40000 1423.20000 241.70000 1507.00000 193.30000 1590.70000 241.70000 0.00000 0.00000 0 0 0.66100 1.00000 0.33700 1.00000 0.33700 1.00000
21 11 4 cOe 1507.00000 580.00000 0 3 1507.00000 483.40000 1423.20000 628.40000 1423.20000 531.70000 1507.00000 483.40000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0 0 0.00000 0.00000 0.12000 0.00000 0.12000 0.00000
21 11 7 cOe 1255.80000 1015.10000 0 3 1255.80000 918.40000 1172.10000 1063.40000 1172.10000 966.70000 1255.80000 918.40000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0 0 0.00000 0.00000 0.12000 0.00000 0.12000 0.00000
21 10 8 bOe 1004.60000 1160.10000 1 5 1088.40000 1111.70000 1004.60000 1256.70000 920.90000 1208.40000 920.90000 1111.70000 1004.60000 1063.40000 1088.40000 1111.70000 0.00000 0.00000 0 0 0.65500 1.00000 0.33800 1.00000 0.33800 1.00000
21 10 9 cOe 920.90000 1305.10000 1 3 1004.60000 1256.70000 837.20000 1256.70000 920.90000 1208.40000 1004.60000 1256.70000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0 0 0.00000 0.00000 0.12000 0.00000 0.12000 0.00000
22 9 8 FOe 837.20000 1160.10000 4 6 753.40000 1208.40000 753.50000 1111.70000 837.20000 1063.40000 920.90000 1111.70000 920.90000 1208.50000 837.20000 1256.80000 753.40000 1208.40000 0 0 0.00000 2.00000 0.39100 1.00000 0.38200 1.00000
22 8 7 FO 753.50000 1015.10000 4 6 669.70000 1063.40000 669.80000 966.70000 753.50000 918.40000 837.20000 966.70000 837.20000 1063.40000 753.50000 1111.70000 669.70000 1063.40000 0 0 0.00000 2.00000 0.41700 1.00000 0.40000 1.00000
22 7 6 FM 669.80000 870.00000 4 6 586.00000 918.40000 586.00000 821.70000 669.70000 773.40000 753.50000 821.70000 753.50000 918.40000 669.80000 966.70000 586.00000 918.40000 0 0 0.00000 2.00000 0.47600 1.00000 0.44500 1.00000
22 6 5 FM 586.00000 725.00000 4 6 502.30000 773.40000 502.30000 676.70000 586.00000 628.40000 669.80000 676.70000 669.70000 773.40000 586.00000 821.70000 502.30000 773.40000 0 0 0.00000 2.00000 0.61400 1.00000 0.54800 1.00000
22 5 4 FI 502.30000 580.00000 1 6 418.60000 628.40000 418.60000 531.70000 502.30000 483.40000 586.10000 531.70000 586.00000 628.40000 502.30000 676.70000 418.60000 628.40000 0 0 0.00000 2.00000 1.19200 1.00000 1.06300 1.00000
22 4 3 FI 418.60000 435.00000 1 6 334.80000 483.30000 334.90000 386.70000 418.60000 338.40000 502.30000 386.60000 502.30000 483.40000 418.60000 531.70000 334.80000 483.30000 0 0 0.00000 2.00000 1.47800 2.00000 1.49200 2.00000
22 3 2 FI 334.90000 290.00000 1 6 251.10000 338.40000 251.20000 241.70000 334.90000 193.40000 418.60000 241.70000 418.60000 338.40000 334.90000 386.70000 251.10000 338.40000 0 0 0.00000 2.00000 2.12100 2.00000 2.24500 2.00000
22 9 7 FO 920.90000 1015.10000 4 6 837.20000 1063.40000 837.20000 966.70000 921.00000 918.40000 1004.60000 966.70000 1004.70000 1063.30000 920.90000 1111.70000 837.20000 1063.40000 0 0 0.00000 2.00000 0.39700 1.00000 0.38700 1.00000
22 8 6 FM 837.20000 870.00000 4 6 753.50000 918.40000 753.50000 821.70000 837.30000 773.40000 920.90000 821.70000 921.00000 918.40000 837.20000 966.70000 753.50000 918.40000 0 0 0.00000 2.00000 0.43100 1.00000 0.41000 1.00000
22 7 5 FM 753.50000 725.00000 4 6 669.70000 773.40000 669.80000 676.70000 753.50000 628.30000 837.20000 676.70000 837.30000 773.40000 753.50000 821.70000 669.70000 773.40000 0 0 0.00000 2.00000 0.50800 1.00000 0.46800 1.00000
22 6 4 FMI 669.80000 580.00000 4 6 586.00000 628.40000 586.10000 531.70000 669.80000 483.40000 753.50000 531.70000 753.50000 628.30000 669.80000 676.70000 586.00000 628.40000 0 0 0.00000 2.00000 0.66100 1.00000 0.58600 1.00000
22 5 3 FI 586.00000 435.00000 1 6 502.30000 483.40000 502.30000 386.60000 586.10000 338.30000 669.80000 386.70000 669.80000 483.40000 586.10000 531.70000 502.30000 483.40000 0 0 0.00000 2.00000 1.14500 1.00000 1.16100 1.00000
22 4 2 FI 502.30000 290.00000 1 6 418.60000 338.40000 418.60000 241.70000 502.40000 193.30000 586.00000 241.70000 586.10000 338.30000 502.30000 386.60000 418.60000 338.40000 0 0 0.00000 2.00000 1.54900 2.00000 1.55400 2.00000
22 3 1 FI 418.60000 145.00000 0 6 334.90000 193.40000 334.90000 96.70000 418.70000 48.30000 502.30000 96.70000 502.40000 193.30000 418.60000 241.70000 334.90000 193.40000 0 0 0.00000 2.00000 2.11800 2.00000 2.23800 2.00000
22 9 6 FO 1004.60000 870.00000 4 6 921.00000 918.40000 920.90000 821.70000 1004.70000 773.40000 1088.40000 821.70000 1088.40000 918.30000 1004.60000 966.70000 921.00000 918.40000 0 0 0.00000 2.00000 0.40300 1.00000 0.39100 1.00000
22 8 5 FM 920.90000 725.00000 4 6 837.30000 773.40000 837.20000 676.70000 920.90000 628.30000 1004.70000 676.70000 1004.70000 773.40000 920.90000 821.70000 837.30000 773.40000 0 0 0.00000 2.00000 0.44800 1.00000 0.42400 1.00000
22 7 4 FM 837.20000 580.00000 4 6 753.50000 628.30000 753.50000 531.70000 837.20000 483.30000 920.90000 531.70000 920.90000 628.30000 837.20000 676.70000 753.50000 628.30000 0 0 0.00000 2.00000 0.51700 1.00000 0.47500 1.00000
22 6 3 FMI 753.50000 435.00000 4 6 669.80000 483.40000 669.80000 386.70000 753.50000 338.40000 837.20000 386.70000 837.20000 483.30000 753.50000 531.70000 669.80000 483.40000 0 0 0.00000 2.00000 0.68200 1.00000 0.60400 1.00000
22 5 2 FI 669.80000 290.00000 1 6 586.10000 338.30000 586.00000 241.70000 669.80000 193.30000 753.50000 241.60000 753.50000 338.40000 669.80000 386.70000 586.10000 338.30000 0 0 0.00000 2.00000 1.15300 1.00000 1.17000 1.00000
22 4 1 FI 586.00000 145.00000 0 6 502.40000 193.30000 502.30000 96.70000 586.10000 48.30000 669.80000 96.70000 669.80000 193.30000 586.00000 241.70000 502.40000 193.30000 0 0 0.00000 2.00000 1.47200 2.00000 1.48600 2.00000
22 3 0 FI 502.30000 0.00000 0 6 418.70000 48.30000 418.60000 -48.40000 502.30000 -96.70000 586.10000 -48.30000 586.10000 48.30000 502.30000 96.70000 418.70000 48.30000 0 0 0.00000 2.00000 1.76400 2.00000 1.82800 2.00000
22 9 5 FO 1088.40000 725.00000 4 6 1004.70000 773.40000 1004.70000 676.70000 1088.40000 628.40000 1172.10000 676.70000 1172.10000 773.40000 1088.40000 821.70000 1004.70000 773.40000 0 0 0.00000 2.00000 0.40500 1.00000 0.39200 1.00000
22 8 4 FM 1004.60000 580.00000 4 6 920.90000 628.30000 920.90000 531.70000 1004.70000 483.30000 1088.30000 531.70000 1088.40000 628.40000 1004.70000 676.70000 920.90000 628.30000 0 0 0.00000 2.00000 0.45200 1.00000 0.42600 1.00000
22 7 3 FM 920.90000 435.00000 3 6 837.20000 483.30000 837.20000 386.70000 921.00000 338.40000 1004.60000 386.70000 1004.70000 483.30000 920.90000 531.70000 837.20000 483.30000 0 0 0.00000 2.00000 0.52200 1.00000 0.48000 1.00000
22 6 2 FMI 837.20000 290.00000 3 6 753.50000 338.40000 753.50000 241.60000 837.20000 193.30000 920.90000 241.70000 921.00000 338.40000 837.20000 386.70000 753.50000 338.40000 0 0 0.00000 2.00000 0.66400 1.00000 0.58700 1.00000
22 5 1 FI 753.50000 145.00000 0 6 669.80000 193.30000 669.80000 96.70000 753.50000 48.30000 837.20000 96.70000 837.20000 193.30000 753.50000 241.60000 669.80000 193.30000 0 0 0.00000 2.00000 1.19100 1.00000 1.06100 1.00000
22 4 0 FI 669.80000 -0.00000 0 6 586.10000 48.30000 586.10000 -48.30000 669.80000 -96.70000 753.50000 -48.30000 753.50000 48.30000 669.80000 96.70000 586.10000 48.30000 0 0 0.00000 2.00000 1.27900 1.00000 1.30200 2.00000
22 9 4 FO 1172.10000 580.00000 3 6 1088.40000 628.40000 1088.30000 531.70000 1172.10000 483.30000 1255.80000 531.70000 1255.80000 628.40000 1172.10000 676.70000 1088.40000 628.40000 0 0 0.00000 2.00000 0.40700 1.00000 0.39400 1.00000
22 8 3 FM 1088.40000 435.00000 3 6 1004.70000 483.30000 1004.60000 386.70000 1088.40000 338.30000 1172.10000 386.70000 1172.10000 483.30000 1088.30000 531.70000 1004.70000 483.30000 0 0 0.00000 2.00000 0.44800 1.00000 0.42300 1.00000
22 7 2 FM 1004.60000 290.00000 3 6 921.00000 338.40000 920.90000 241.70000 1004.70000 193.40000 1088.40000 241.70000 1088.40000 338.30000 1004.60000 386.70000 921.00000 338.40000 0 0 0.00000 2.00000 0.51000 1.00000 0.47000 1.00000
22 6 1 FM 920.90000 145.00000 3 6 837.20000 193.30000 837.20000 96.70000 920.90000 48.30000 1004.60000 96.60000 1004.70000 193.40000 920.90000 241.70000 837.20000 193.30000 0 0 0.00000 2.00000 0.59900 1.00000 0.53800 1.00000
22 5 0 FMI 837.20000 -0.00000 3 6 753.50000 48.30000 753.50000 -48.30000 837.20000 -96.70000 920.90000 -48.30000 920.90000 48.30000 837.20000 96.70000 753.50000 48.30000 0 0 0.00000 2.00000 0.72300 1.00000 0.63800 1.00000
22 9 3 FO 1255.80000 435.00000 3 6 1172.10000 483.30000 1172.10000 386.70000 1255.80000 338.30000 1339.50000 386.70000 1339.60000 483.40000 1255.80000 531.70000 1172.10000 483.30000 0 0 0.00000 2.00000 0.40300 1.00000 0.39100 1.00000
22 8 2 FM 1172.10000 290.00000 3 6 1088.40000 338.30000 1088.40000 241.70000 1172.10000 193.40000 1255.80000 241.70000 1255.80000 338.30000 1172.10000 386.70000 1088.40000 338.30000 0 0 0.00000 2.00000 0.43600 1.00000 0.41400 1.00000
22 7 1 FM 1088.40000 145.00000 3 6 1004.70000 193.40000 1004.60000 96.60000 1088.40000 48.30000 1172.10000 96.70000 1172.10000 193.40000 1088.40000 241.70000 1004.70000 193.40000 0 0 0.00000 2.00000 0.47900 1.00000 0.44600 1.00000
22 6 0 FM 1004.60000 -0.00000 3 6 920.90000 48.30000 920.90000 -48.30000 1004.70000 -96.70000 1088.30000 -48.30000 1088.40000 48.30000 1004.60000 96.60000 920.90000 48.30000 0 0 0.00000 2.00000 0.53400 1.00000 0.48800 1.00000
22 9 2 FO 1339.50000 290.00000 3 6 1255.80000 338.30000 1255.80000 241.70000 1339.50000 193.30000 1423.20000 241.70000 1423.20000 338.30000 1339.50000 386.70000 1255.80000 338.30000 0 0 0.00000 2.00000 0.39900 1.00000 0.38800 1.00000
22 8 1 FO 1255.80000 145.00000 3 6 1172.10000 193.40000 1172.10000 96.70000 1255.80000 48.40000 1339.50000 96.70000 1339.50000 193.30000 1255.80000 241.70000 1172.10000 193.40000 0 0 0.00000 2.00000 0.41800 1.00000 0.40100 1.00000
22 7 0 FM 1172.10000 -0.00000 3 6 1088.40000 48.30000 1088.30000 -48.30000 1172.10000 -96.70000 1255.80000 -48.40000 1255.80000 48.40000 1172.10000 96.70000 1088.40000 48.30000 0 0 0.00000 2.00000 0.44900 1.00000 0.42300 1.00000
22 9 1 FOe 1423.20000 145.00000 3 6 1339.50000 193.30000 1339.50000 96.70000 1423.30000 48.40000 1506.90000 96.70000 1507.00000 193.30000 1423.20000 241.70000 1339.50000 193.30000 0 0 0.00000 2.00000 0.39200 1.00000 0.38300 1.00000
22 8 0 FO 1339.50000 -0.00000 3 6 1255.80000 48.40000 1255.80000 -48.40000 1339.50000 -96.70000 1423.20000 -48.30000 1423.30000 48.40000 1339.50000 96.70000 1255.80000 48.40000 0 0 0.00000 2.00000 0.40000 1.00000 0.38800 1.00000
22 2 1 dIe 251.20000 145.00000 1 5 251.20000 241.70000 226.60000 227.50000 310.30000 82.50000 334.90000 96.70000 334.90000 193.30000 251.20000 241.70000 0.00000 0.00000 0 0 0.00000 0.00000 2.06000 2.00000 2.06000 2.00000
